acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.99,['Mélanie Laurent'],0.377,160067.0,2.6677833333333334,0.0239,0.0,2g2Ggi6gqJiVD2knmkMEfM,0.882,0.0,0.0998,-30.245,1.0,Début,56.0,2011-05-02,0.0403,119.263,0.0629,2011.0
0.991,['Alexandre Desplat'],0.474,117673.0,1.9612166666666666,0.0118,0.0,4FnK3GEuekjYXavXPIGlmQ,0.8909999999999999,9.0,0.0622,-31.108,0.0,Extremely Loud and Incredibly Close,56.0,2011-12-20,0.0318,79.1,0.0656,2011.0
0.965,['Johannes Brahms' 'David Zinman'],0.0818,374733.0,6.24555,0.0218,0.0,4Weo3vMehKR84QR3gEgwm8,0.841,0.0,0.104,-28.778,0.0,Symphony No. 3 in F Major Op. 90: III. Poco allegretto,56.0,2011-09-12,0.0409,172.87900000000005,0.0616,2011.0
0.962,['Rachel Portman'],0.0626,223227.0,3.72045,0.138,0.0,24h9onmUBreB167OG10RV6,0.932,2.0,0.0867,-14.157,1.0,We Had Today,48.0,2011-01-01,0.0423,57.226000000000006,0.0389,2011.0
0.964,['George Gershwin' 'Alexander String Quartet'],0.152,431293.0,7.1882166666666665,0.0667,0.0,2bOqEAbpUbCNeZmkUDJQo2,0.471,7.0,0.0886,-23.263,1.0,Lullaby for String Quartet,52.0,2012-08-14,0.039,96.057,0.0686,2012.0
0.989,['Christoph Willibald Gluck' 'Yuja Wang'],0.279,181547.0,3.0257833333333335,0.00461,0.0,24cgBBhZD1cWekUqaYuqTB,0.982,2.0,0.0638,-36.886,0.0,Orfeo ed Euridice Wq. 30 - Arranged Sgambati / Act 2: Melodie dell'Orfeo,53.0,2012-03-01,0.0439,69.813,0.039,2012.0
0.961,['alt-J'],0.484,77400.0,1.29,0.0881,0.0,5bp6twky1rHu72giADl7Mv,0.967,9.0,0.373,-27.743,1.0,Interlude 2,48.0,2012-09-18,0.0412,116.116,0.363,2012.0
0.956,['Current Joys'],0.597,428040.0,7.134,0.3670000000000001,0.0,39xA1yNSzJRSuyQTR8HpE2,0.862,4.0,0.117,-19.591,1.0,You Broke My Heart,53.0,2013,0.03,155.231,0.574,2013.0
0.952,['Jake Owen'],0.537,218787.0,3.64645,0.257,0.0,3obQ7Qx6YZt8r1KvTv7uk3,3.89e-05,9.0,0.0899,-10.447,1.0,What We Ain't Got,50.0,2013-12-02,0.0344,127.981,0.16899999999999998,2013.0
0.994,['Lavinia Meijer'],0.299,267533.0,4.4588833333333335,0.0319,0.0,1Zv6RyHM08gyC4qvOlCZUL,0.928,2.0,0.105,-30.624,1.0,Due tramonti,54.0,2013-10-28,0.0603,105.922,0.0975,2013.0
0.98,['Gene Kelly' 'Nacio Herb Brown'],0.271,173667.0,2.89445,0.249,0.0,1ZEVSOFaWo6hWpuSsx1Xwr,0.0217,9.0,0.171,-11.623,0.0,Singin' in the rain,56.0,2013-03-11,0.0396,67.936,0.345,2013.0
0.966,['Sleeping At Last'],0.394,211788.0,3.5298000000000003,0.228,0.0,0dHF8t7OIhgPele5WRUfWG,3.81e-05,4.0,0.113,-12.584,1.0,I'm Gonna Be (500 Miles),57.0,2014-05-16,0.0431,104.625,0.258,2014.0
0.995,['Max Richter'],0.383,78547.0,1.3091166666666667,0.17,0.0,370TxU3tPIvVLmCrGd2EZ6,0.847,9.0,0.105,-21.87,1.0,Vladimir's Blues,52.0,2014-01-01,0.0685,115.803,0.069,2014.0
0.962,['Hippie Sabotage'],0.0,157041.0,2.61735,0.236,1.0,4aVbFYIU67P8F5pqPakaXQ,0.000335,7.0,0.105,-13.909,0.0,Waiting Too Long,54.0,2014-12-09,0.0,0.0,0.0,2014.0
0.986,['Spirits Of Our Dreams'],0.19,124865.0,2.0810833333333334,0.0102,0.0,1hk4wGfZMRqmfUzaPtQQL9,0.971,0.0,0.0798,-33.528,0.0,Moving Silence,61.0,2015-11-15,0.0344,73.68,0.0568,2015.0
0.995,['Binaural Beats Sleep'],0.393,122723.0,2.045383333333333,0.00105,0.0,63SvuIM9L3ONAcYS2ODUoN,0.939,4.0,0.107,-43.01300000000001,1.0,Binaural Beats (Restful Sleep),58.0,2016-11-29,0.112,72.028,0.0392,2016.0
0.964,['Deep Sleep Music Collective'],0.204,120033.0,2.00055,0.00297,0.0,1SPBJ5ol7xYyzxt1Gs0MTD,0.984,1.0,0.111,-36.056,1.0,Sleeping Music (Piano Sleep Music),62.0,2016-11-07,0.0445,62.848,0.0396,2016.0
0.956,['White Noise Spa'],0.0,300300.0,5.005,2.03e-05,0.0,5wf3wwLBJj4j46xtJETZ8L,0.238,10.0,0.131,-20.961,0.0,Soothing Deep Pink Noise,58.0,2016-10-11,0.0,0.0,0.0,2016.0
0.974,['Sleeping At Last'],0.467,242564.0,4.0427333333333335,0.157,0.0,2d7LPtieXdIYzf7yHPooWd,1.46e-06,11.0,0.0816,-9.649,1.0,Chasing Cars,64.0,2016-11-04,0.0336,108.13,0.277,2016.0
0.955,['Deep Sleep Music Collective'],0.182,118491.0,1.97485,0.00248,0.0,4dKkvmCP8VYyPzyk3TgfQb,0.977,4.0,0.0879,-35.658,1.0,Calm Sounds for Sleep,61.0,2016-11-07,0.0474,74.752,0.0609,2016.0
0.961,['littleONES'],0.417,331303.0,5.521716666666666,0.0787,0.0,38wDkBNOGJJ0YtqWOaLEFh,0.999,9.0,0.596,-26.446,1.0,Baby Sleep Shhh: The Perfect Settling Tool for Babies!,74.0,2016-10-08,0.188,184.05900000000003,0.00532,2016.0
0.97,['Deep Sleep Music Collective'],0.0834,118387.0,1.9731166666666666,0.00109,0.0,4K6OlCO3WbxsMr0h7U8nlY,0.836,8.0,0.115,-37.547,1.0,Soft Piano,61.0,2016-11-07,0.0463,84.354,0.0386,2016.0
0.954,['Thunderbound Productions'],0.0,285343.0,4.755716666666667,0.999,0.0,0cTmHyEAcGnkIv3yC0sVwL,0.526,11.0,0.97,-17.47,1.0,Timeless Rain,63.0,2017-04-12,0.0,0.0,0.0,2017.0
0.995,['Ronald Emery'],0.394,212400.0,3.54,0.0281,0.0,2ahwerIzRcGeSMQnZ2DDJa,0.969,1.0,0.108,-23.71,1.0,Ho hey,65.0,2017-04-26,0.0666,200.615,0.301,2017.0
0.995,['Elisa Mosel'],0.562,188473.0,3.1412166666666668,0.0206,0.0,61FnfOx61kMlzmVfbl5Jtx,0.93,9.0,0.108,-19.857,1.0,Fields Of Gold,65.0,2017-10-26,0.0426,72.953,0.207,2017.0
0.967,['Wassup Rocker'],0.748,179182.0,2.9863666666666666,0.225,1.0,0jl2i7G9bt93Byf2I2Q7Mk,0.0512,0.0,0.121,-16.484,0.0,Luv Bug,63.0,2018-06-20,0.258,96.99,0.35,2018.0
0.963,['Caamp'],0.547,219344.0,3.655733333333333,0.0897,0.0,0ESvfrHfNuAtkZp8SMJBOY,0.00578,3.0,0.111,-18.732,1.0,Strawberries,62.0,2018-07-27,0.0457,117.17,0.263,2018.0
0.962,['Lord Huron' 'Phoebe Bridgers'],0.424,208173.0,3.46955,0.4370000000000001,0.0,0jZO7p0nBUi9VHedWUBS9l,0.336,2.0,0.664,-8.588,1.0,The Night We Met (feat. Phoebe Bridgers),70.0,2018-05-18,0.0355,174.127,0.131,2018.0
0.966,['Lana Del Rey'],0.456,272485.0,4.541416666666667,0.126,0.0,3lG6OtGDsYAOALxEmubQQm,1.77e-06,2.0,0.107,-10.883,1.0,Happiness is a butterfly,70.0,2019-08-30,0.0444,68.61399999999999,0.162,2019.0
0.957,['Anson Seabra'],0.551,305676.0,5.0946,0.0754,1.0,1SoR3NCP3P9dtdoTnpPNi1,0.0,6.0,0.154,-14.203,1.0,Broken,67.0,2019-08-08,0.059,98.348,0.239,2019.0
0.994,['Echo River'],0.308,197500.0,3.2916666666666665,0.0264,0.0,40f4bFrEnG7TBLD7FFRqQj,0.813,5.0,0.0838,-29.093000000000004,1.0,Farewell,69.0,2019-03-21,0.0422,73.06,0.101,2019.0
0.993,['Arlette Leduc'],0.172,197000.0,3.283333333333333,0.0223,0.0,2QuojUtKiQ7l8ZQMDelt3s,0.937,2.0,0.0959,-30.281,1.0,Coralia,68.0,2019-04-21,0.0395,71.37899999999998,0.0381,2019.0
0.984,['Moon Laika'],0.142,175132.0,2.9188666666666667,0.013,0.0,0ek2PwrDkUWRqoaTq6WKDj,0.909,7.0,0.0994,-33.299,1.0,Sleep Hibernation,67.0,2019-06-14,0.0428,72.917,0.0708,2019.0
0.994,['Matilda Charpie'],0.217,245750.0,4.095833333333333,0.00169,0.0,4FE9jhuatcOZZYoHdBDN8T,0.912,0.0,0.139,-34.121,1.0,Crépuscule,69.0,2019-06-01,0.0425,64.118,0.0599,2019.0
0.994,['Richard Ramsey'],0.56,118404.0,1.9734,0.0196,0.0,6A72j6HPfF8Y52nPK6BXRk,0.93,0.0,0.0964,-25.04300000000001,1.0,Slumber,69.0,2019-03-08,0.0446,71.694,0.287,2019.0
0.973,['Dream Shard'],0.3,180050.0,3.0008333333333335,0.399,0.0,7iS8aC9Qmet8TyVUqyR4jY,0.7240000000000001,8.0,0.112,-33.625,0.0,Street Noise - Brown Noise,67.0,2019-05-02,0.0755,122.786,0.0226,2019.0
0.99,['Binary One'],0.139,235172.0,3.9195333333333333,0.0403,0.0,0jlQn5ENU6pt3yDRlMDgjB,0.937,0.0,0.0921,-30.162,0.0,Returning,64.0,2019-10-09,0.0666,87.34,0.0383,2019.0
0.971,['Donato Manna'],0.174,212250.0,3.5375,0.0422,0.0,1LLLm2nPAEw0F8nREc7mbe,0.901,1.0,0.111,-28.743,1.0,In Peace,67.0,2020-01-31,0.0445,66.84899999999999,0.0891,2020.0
0.996,['Ever So Blue'],0.307,128333.0,2.1388833333333332,0.05,0.0,0CoSBNNeO8JgayAfLttECk,0.94,0.0,0.105,-27.964,1.0,Onthou,71.0,2020-04-17,0.0345,138.484,0.41,2020.0
0.952,['Omara Portuondo'],0.7440000000000001,296333.0,4.938883333333334,0.47,0.0,2gIeStpi0SclaktrnvncdO,0.0681,10.0,0.11,-10.738,0.0,No me llores más,50.0,2000-04-17,0.0332,124.388,0.813,2000.0
0.964,['Cat Power'],0.477,120800.0,2.013333333333333,0.0577,0.0,6Ge2Ob69SEZ2l78e3IE0Aw,1.42e-06,1.0,0.154,-11.965,1.0,I Found A Reason,44.0,2000-03-21,0.0349,102.558,0.466,2000.0
0.988,['George Givot' 'Bill Thompson' 'Disney Studio Chorus'],0.268,160693.0,2.6782166666666667,0.275,0.0,6suDwyuHm9aTkEGEd5FSNf,0.0361,5.0,0.0975,-13.938,1.0,Bella Notte - From "Lady and the Tramp" / Soundtrack Version,42.0,2001-01-01,0.032,71.53,0.284,2001.0
0.981,['Fred Mollin'],0.46,197040.0,3.284,0.12,0.0,61tnA1xJXS6SUJSXAS0mAN,0.573,7.0,0.107,-17.511,0.0,Beauty And The Beast,42.0,2002,0.0303,87.09299999999998,0.238,2002.0
0.976,['Fred Mollin'],0.324,195840.0,3.2640000000000002,0.0667,0.0,1qJVN4D1fZs3AhaxHntgas,0.444,2.0,0.0947,-20.574,1.0,Something There,42.0,2002,0.0341,62.872,0.128,2002.0
0.974,['Franz Joseph Haydn' 'The Scottish Baroque Ensemble' 'Leonard Friedman'],0.255,89400.0,1.49,0.0534,0.0,2K01jEOja47eLwJsh1j3ZK,0.319,4.0,0.109,-27.366,1.0,Haydn: Twelve Little Divertimenti: Menuet: Un poco allegretto,43.0,2002,0.0585,142.695,0.227,2002.0
0.966,['John Williams'],0.165,308200.0,5.136666666666667,0.0742,0.0,0rpSIjKSmZ2SFO6vmLJpXl,0.919,2.0,0.115,-20.345,1.0,Reunion of Friends,46.0,2002-11-11,0.0416,129.981,0.038,2002.0
0.995,['Mary Youngblood'],0.325,194107.0,3.235116666666667,0.0804,0.0,6lZhqWTCznlvIwvHuKo1Vy,0.564,4.0,0.0671,-17.583,0.0,Within My Heart,41.0,2002-01-01,0.0378,75.071,0.73,2002.0
0.99,['Fred Mollin'],0.34700000000000003,200907.0,3.34845,0.0523,0.0,0d2jEkvq1aUlQlpin2slC8,0.945,5.0,0.185,-20.952,1.0,I'm Wishing/One Song,41.0,2002,0.0342,130.377,0.138,2002.0
0.983,['William Basinski'],0.153,410987.0,6.849783333333334,0.0391,0.0,2UZXQrEi0A8ySbDuyeuMt3,0.928,3.0,0.0774,-32.652,1.0,Melancholia II,50.0,2003-01-17,0.0362,69.906,0.0737,2003.0
0.986,['Alexander Borodin' 'Julian Lloyd Webber' 'Royal Philharmonic Orchestra' 'James Judd'],0.224,242467.0,4.0411166666666665,0.116,0.0,6pV1dGidc6DvzjKhbMqgDa,0.921,9.0,0.505,-25.714,1.0,Nocturne,48.0,2004-01-01,0.0618,75.41199999999998,0.0904,2004.0
0.992,['Jim Brickman'],0.453,190547.0,3.1757833333333334,0.125,0.0,5iday4nwx1UiUNyWzZy2fz,0.8690000000000001,5.0,0.0943,-18.178,1.0,Someday My Prince Will Come,46.0,2005-01-01,0.0356,131.873,0.0755,2005.0
0.967,['Betty Noyes'],0.247,127333.0,2.1222166666666666,0.485,0.0,5LLc5PMYsumWanLvgr7DCB,9.46e-05,6.0,0.312,-10.694,0.0,Baby Mine - From "Dumbo",45.0,2005-01-01,0.0353,96.59,0.239,2005.0
0.996,['George Gershwin' 'Frank Braley'],0.449,145200.0,2.42,0.0063100000000000005,0.0,4BlM6AO7TOtqxcY9qMHIuc,0.902,5.0,0.112,-36.027,0.0,Song Book: The Man I Love. Slow and in singing style,49.0,2005-03-24,0.041,69.325,0.0676,2005.0
0.981,['Fred Mollin'],0.55,210520.0,3.508666666666667,0.0906,0.0,70n33U8GKmuyzbCvehaNmz,0.856,2.0,0.0991,-19.387,1.0,Rainbow Connection - Instrumental,45.0,2005-01-01,0.0322,108.949,0.191,2005.0
0.961,['Paul Cardall'],0.385,349853.0,5.830883333333333,0.0994,0.0,5c5dCM4Ud73aOhd0yEQ1q9,0.931,10.0,0.0599,-20.326,1.0,I am a Child of God,44.0,2005-09-14,0.033,127.014,0.0794,2005.0
0.995,['Ludwig van Beethoven' 'András Schiff'],0.261,314187.0,5.2364500000000005,0.00746,0.0,2zExp0TMKzbEkssEDJ7uf2,0.955,8.0,0.105,-34.733000000000004,1.0,Piano Sonata No. 8 In C Minor Op. 13 -"Pathétique": 2. Adagio cantabile - Live,50.0,2006-03-10,0.0542,180.764,0.062,2006.0
0.976,['Jeremy Soule'],0.35700000000000004,145502.0,2.4250333333333334,0.0364,0.0,7MWYv1m0d023BdbLyG6NQE,0.885,1.0,0.106,-26.283,1.0,All's Well,47.0,2006-03-20,0.0344,109.888,0.0387,2006.0
0.99,['Stan Whitmire'],0.386,280280.0,4.671333333333333,0.0615,0.0,2HvN74GLTZfuaE3Zv5XFjx,0.918,0.0,0.14400000000000002,-20.565,1.0,When You Wish Upon A Star,48.0,2006-01-01,0.0388,72.264,0.0994,2006.0
0.961,['She & Him'],0.373,239173.0,3.9862166666666665,0.0474,0.0,3U7fJ0VfFR1Msntjgd3DPB,0.0,0.0,0.113,-13.564,1.0,You Really Got a Hold on Me,45.0,2008-03-18,0.0378,74.868,0.154,2008.0
0.994,['Ashana'],0.0855,569573.0,9.492883333333333,0.0631,0.0,3FKi5WRPoafaARRScDJgJc,0.255,5.0,0.0969,-17.686,1.0,Hymn,51.0,2009-01-01,0.0422,70.194,0.0304,2009.0
0.961,['Fruit Bats'],0.622,241773.0,4.0295499999999995,0.551,0.0,6P6jyX25Twcnts78GASx7n,0.787,4.0,0.141,-7.521,1.0,Flamingo,46.0,2009-04-08,0.0348,119.61,0.375,2009.0
0.968,['Sergei Rachmaninoff' 'Valery Gergiev' 'Mariinsky Orchestra' 'Denis Matsuev'],0.123,163413.0,2.7235500000000004,0.0386,0.0,7EcjtjNYDhQ82yCQZU0Z9C,0.939,1.0,0.0865,-25.577,1.0,Rhapsody On a Theme of Paganini Op. 43: V. Variation XVIII,55.0,2010-02-01,0.0374,174.824,0.0573,2010.0
0.985,['Franz Liszt' 'Lang Lang'],0.203,259573.0,4.326216666666666,0.00399,0.0,0Jp7n6FKqGVxtXPMVYtMQr,0.922,1.0,0.111,-35.63800000000001,1.0,Consolation No. 3 in D-Flat Major S. 172,54.0,2011-08-22,0.0405,74.253,0.0779,2011.0
0.972,['Bon Iver'],0.6709999999999999,165013.0,2.7502166666666668,0.195,0.0,5kiZpF6a7kxZLurZVSewtw,0.55,9.0,0.0791,-18.588,0.0,Hinnom TX,48.0,2011-06-21,0.0526,121.691,0.639,2011.0
0.988,['Ólafur Arnalds'],0.4370000000000001,187848.0,3.1308000000000002,0.0463,0.0,0YPagAr3GhXlRX06E4nUcw,0.917,0.0,0.0845,-25.928,1.0,Tomorrow's Song,54.0,2011-12-05,0.0369,140.47799999999998,0.139,2011.0
0.993,['Nils Frahm'],0.458,230125.0,3.8354166666666667,0.0743,0.0,346d2tSxhrRUpL4bp4xn2b,0.91,6.0,0.103,-24.145,0.0,Re,55.0,2012-12-03,0.0532,108.93,0.232,2012.0
0.995,['Beautiful Chorus'],0.0809,280576.0,4.676266666666667,0.00557,0.0,5oGpVVrO0QhZUSrQAd0j69,0.823,5.0,0.0703,-33.922,1.0,Heart Chakra,52.0,2012-08-24,0.0471,70.021,0.0357,2012.0
0.983,['Camille Saint-Saëns' 'Stéphane Tétreault' 'Fabien Gabel' 'Orchestre Symphonique De Québec'],0.116,214987.0,3.5831166666666667,0.059,0.0,59eTbibtvvBIGj27eN3zqq,0.913,7.0,0.152,-26.632,1.0,Le Cygne,56.0,2012-09-25,0.0446,94.137,0.0393,2012.0
0.992,['The Piano Guys'],0.383,262240.0,4.370666666666667,0.0678,0.0,3wGQULikds23nGCvIJf5G4,0.917,4.0,0.0811,-18.621,1.0,Just the Way You Are,57.0,2013-05-03,0.0417,90.578,0.193,2013.0
0.954,['Audrey Assad'],0.257,222508.0,3.708466666666667,0.168,0.0,3jlAkZoMZovVV5gUA62ulF,0.000102,4.0,0.0877,-12.243,1.0,I Shall Not Want,53.0,2014-03-18,0.0429,58.988,0.151,2014.0
0.975,['Sleeping At Last'],0.613,196806.0,3.2801,0.314,0.0,3cBtANnJGopPaRMXCl3mV7,8.41e-06,1.0,0.0946,-9.575,1.0,Every Little Thing She Does Is Magic,57.0,2014-05-16,0.031,132.776,0.421,2014.0
0.975,['John Williams'],0.234,191067.0,3.18445,0.139,0.0,5wsHtmFHWntJzcN6n8ivjd,0.889,9.0,0.0814,-16.854,0.0,Rey's Theme,57.0,2015-12-18,0.0342,102.682,0.12,2015.0
0.974,['Tame Impala'],0.547,55413.0,0.92355,0.208,0.0,79chzfFIIq7cHkqcYYORk0,0.973,11.0,0.104,-17.949,0.0,Gossip,57.0,2015-07-17,0.0369,119.474,0.34700000000000003,2015.0
0.987,['Fox Academy'],0.358,158786.0,2.6464333333333334,0.161,0.0,0lX13P1uH2Hn6R9iavXWxJ,0.0315,1.0,0.11,-16.848,1.0,Lavender Blood,56.0,2015-01-06,0.0368,83.351,0.204,2015.0
0.975,['Deep Sleep Music Collective'],0.198,122723.0,2.045383333333333,0.000413,0.0,68JOSWjtRYqsCJbnVSCDkQ,0.8640000000000001,6.0,0.11,-37.624,1.0,Sleep Meditation,62.0,2016-11-07,0.0432,69.492,0.0674,2016.0
0.958,['Deep Sleep Music Collective'],0.135,118178.0,1.9696333333333333,0.00256,0.0,1e8YXZzw4cnWV9QaSY3BtQ,0.92,1.0,0.112,-37.495,1.0,Quiet Music for Sleep,61.0,2016-11-07,0.0457,73.062,0.0443,2016.0
0.954,['Deep Sleep Music Collective'],0.136,131840.0,2.1973333333333334,0.000553,0.0,2ez01ZsOmyG4m31vxJuQDx,0.9,6.0,0.112,-35.699,1.0,Music to Sleep By,61.0,2016-11-07,0.0458,76.03699999999998,0.0541,2016.0
0.957,['Deep Sleep Music Collective'],0.157,119406.0,1.9901000000000002,0.000553,0.0,7HBvKyhAJ4QX2vaq4Nl45N,0.919,0.0,0.106,-38.094,1.0,New Age Piano for Sleep,61.0,2016-11-07,0.0482,69.712,0.0386,2016.0
0.951,['Deep Sleep Music Collective'],0.204,120451.0,2.0075166666666666,0.00107,0.0,1mmw6dQxV5Yw7VsYdZTU1m,0.883,1.0,0.12,-37.221,1.0,Sand Castles,61.0,2016-11-07,0.0502,68.72399999999999,0.0351,2016.0
0.973,['Deep Sleep Music Collective'],0.154,123272.0,2.0545333333333335,0.000891,0.0,0OVwmxLIkUQjAT6zVusw5Q,0.912,1.0,0.116,-37.952,1.0,Sleep Songs,61.0,2016-11-07,0.0537,66.507,0.035,2016.0
0.971,['Bon Iver'],0.304,245200.0,4.086666666666667,0.229,0.0,4VZM71F8XAoLRuNyNLxwWS,0.408,4.0,0.109,-14.678,1.0,29 #Strafford APTS,60.0,2016-09-30,0.033,80.118,0.155,2016.0
0.958,['Deep Sleep Music Collective'],0.0768,123716.0,2.061933333333333,0.00273,0.0,0ErhZpQwk4JaXevDCSwoBW,0.7859999999999999,11.0,0.0913,-37.35,1.0,Teal Sky,61.0,2016-11-07,0.0517,76.542,0.0384,2016.0
0.987,['Edvard Grieg' 'Alessio Bax'],0.29600000000000004,220773.0,3.67955,0.0435,0.0,2GJFu2G9fhaYFrOoX9bejs,0.857,0.0,0.0786,-29.73,1.0,Lyric Pieces Book 5 Op. 54: Nocturne,61.0,2016-01-08,0.0411,72.282,0.0302,2016.0
0.963,['Deep Sleep Music Collective'],0.0774,121626.0,2.0271,0.000989,0.0,6JJhLJGpkSea8I7qMdZfGA,0.902,3.0,0.0915,-37.557,1.0,The Shore,61.0,2016-11-07,0.0515,172.66,0.039,2016.0
0.994,['Charles Bolt'],0.229,92745.0,1.5457500000000002,0.0189,0.0,2SIHJo8TXKvFvaW0XvMztF,0.921,6.0,0.0943,-29.919,1.0,Deco,61.0,2016-07-16,0.0449,95.535,0.116,2016.0
0.994,['Peter Sandberg'],0.679,114462.0,1.9077,0.0809,0.0,2ozeCscFSmHW7FKLSTJlA4,0.942,9.0,0.0969,-21.97,1.0,Synesthesia (Scaled Down Version),62.0,2016-06-17,0.0583,130.049,0.195,2016.0
0.995,['Ronald Emery'],0.514,230000.0,3.8333333333333335,0.0282,0.0,4eyOZVDzYlVslh6POZ9AVP,0.95,11.0,0.111,-20.249,1.0,Say You Wont Let Go,65.0,2017-04-26,0.0693,96.015,0.244,2017.0
0.954,['Sufjan Stevens'],0.462,135444.0,2.2573999999999996,0.187,0.0,5iR8v6fTc33LDo2t4w3342,0.847,4.0,0.0985,-19.991,1.0,Futile Devices (Doveman Remix),57.0,2017-11-03,0.0304,140.096,0.252,2017.0
0.967,['Elijah Who'],0.614,65790.0,1.0965,0.277,0.0,23gcQr3NRKzLXsP9H5jFQ1,0.8909999999999999,1.0,0.0698,-11.943,0.0,my new love,63.0,2017-09-29,0.042,84.93799999999997,0.236,2017.0
0.996,['Granular'],0.121,133583.0,2.226383333333333,0.633,0.0,4RTVyXYNmaKyqVDnmU4gJZ,0.424,10.0,0.126,-24.715,0.0,Dream,67.0,2018-09-05,0.056,78.844,1e-05,2018.0
0.969,['kwajbasket'],0.187,207386.0,3.4564333333333335,0.0246,0.0,3l2aKoxhYUlv9THMneynIu,0.728,4.0,0.0889,-33.493,1.0,The Only Thing Left,62.0,2018-03-09,0.0335,70.635,0.0309,2018.0
0.989,['Regina Mira'],0.284,119727.0,1.9954500000000002,0.0308,0.0,5VceRZmSDeW6y7ipxiwOvK,0.928,1.0,0.109,-28.498,1.0,The Winding Paths,67.0,2018-10-19,0.0432,69.89699999999999,0.59,2018.0
0.995,['Yue Yan Jen'],0.181,160500.0,2.675,0.0287,0.0,2hkPUEsERVGoI4DxfZjUj5,0.935,8.0,0.0969,-33.787,0.0,梦蝶 - Dream to be a butterfly,67.0,2019-08-24,0.0378,107.222,0.111,2019.0
0.967,['Lana Del Rey'],0.461,324499.0,5.408316666666667,0.102,1.0,0fB77VOZ2FkQeKLv1DuEwp,2.1e-06,7.0,0.16399999999999998,-13.05,1.0,hope is a dangerous thing for a woman like me to have - but I have it,71.0,2019-08-30,0.0897,71.835,0.259,2019.0
0.976,['Cyrano Brussee'],0.14800000000000002,298750.0,4.979166666666667,0.0496,0.0,5tc7QNc9sOFQoE2ty3H4TJ,0.929,5.0,0.0839,-26.249,1.0,Wacht op mij,66.0,2019-09-20,0.0442,71.858,0.0398,2019.0
0.974,['Zabawa'],0.301,309080.0,5.151333333333333,0.0177,0.0,36c2NifUp0GDnoOQT5unhR,0.007640000000000002,0.0,0.106,-27.29300000000001,1.0,Butterfly's Repose,65.0,2020-03-14,0.0422,119.859,0.0892,2020.0
0.97,['Camille Saint-Saëns' 'Ensemble Musique Oblique'],0.243,161293.0,2.688216666666667,0.0195,0.0,10yXfuLcIilEbs2JrMU7oY,0.892,9.0,0.0858,-34.913000000000004,0.0,Le Carnaval des animaux: Le Carnaval des animaux: Aquarium,44.0,2000,0.044,126.724,0.0393,2000.0
0.971,['Bobby Driscoll' 'Kathryn Beaumont' 'Paul Collins' 'Tommy Luske' 'The Jud Conlon Chorus'],0.519,265413.0,4.4235500000000005,0.364,0.0,7JD4aIrbFXH3eI7eqmIKhi,2.71e-06,10.0,0.119,-13.39,1.0,You Can Fly! You Can Fly! You Can Fly! - From "Peter Pan"/Soundtrack Version,40.0,2001-01-01,0.17,121.551,0.541,2001.0
0.99,['Yiruma'],0.531,250520.0,4.175333333333334,0.131,0.0,0YbVnJgqzHAHFtg4uFfOxb,0.937,7.0,0.0771,-23.074,1.0,I,46.0,2001-11-27,0.0636,126.995,0.153,2001.0
0.97,['Joe Hisaishi'],0.329,193000.0,3.216666666666667,0.093,0.0,26W3vc21aHLaHF90gbsiq1,0.938,0.0,0.0939,-22.214,1.0,Day Of The River,46.0,2001-07-18,0.0299,79.545,0.055,2001.0
0.994,['George Shearing'],0.331,195267.0,3.25445,0.0966,0.0,5bqw1jBy6gacBpxsn8xFuF,0.958,8.0,0.133,-24.707,1.0,Guilty - Remastered,51.0,2001-01-01,0.0475,75.441,0.195,2001.0
0.971,['Fred Mollin'],0.406,175867.0,2.9311166666666666,0.109,0.0,4tw2MGyKR4FW8vIShly7T9,0.818,7.0,0.109,-18.023,1.0,A Dream Is A Wish Your Heart Makes,42.0,2002,0.0304,101.076,0.157,2002.0
0.954,['Boards of Canada'],0.0785,68573.0,1.1428833333333333,0.0822,0.0,2A3Mkcpf7t5lz402c2JklE,0.857,8.0,0.11,-27.857,0.0,Over The Horizon Radar,45.0,2002-02-19,0.0337,179.91299999999995,0.218,2002.0
0.983,['Fred Mollin'],0.35200000000000004,242573.0,4.042883333333333,0.0734,0.0,09eEn3vbwXzrfnTJOhYLWC,0.925,5.0,0.377,-19.988,1.0,Just Around The Riverbend,41.0,2002,0.0331,77.057,0.0395,2002.0
0.962,['Norah Jones'],0.588,145267.0,2.421116666666667,0.188,0.0,1nljoM9tvlik9heVXnpGjT,0.00395,7.0,0.105,-13.939,1.0,Seven Years,42.0,2002-02-22,0.0353,127.143,0.387,2002.0
0.983,['Johnny Cash'],0.334,198507.0,3.30845,0.0595,0.0,5o4SqGekEfvdkNuOVx5d3S,8.740000000000001e-05,9.0,0.124,-11.069,1.0,Danny Boy,48.0,2002-01-01,0.0416,177.07,0.241,2002.0
0.995,['Hovia Edwards'],0.294,214733.0,3.578883333333333,0.0442,0.0,5S43VGbqIGWBoA8MDL8zwq,0.963,7.0,0.0833,-22.951,0.0,Song of Friendship,41.0,2003-01-01,0.0456,89.116,0.875,2003.0
