209,Olivier,Christin,Uni Neuenburg,UNE,Neuchâtel,Enseignement,Ecole pratique des hautes études de Paris,Education & research
210,Gerhard M.,Christofori,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,Hans Buss-Stiftung Basel,Education & research
211,Stewart,Cole,ETH Lausanne,EPF,Lausanne,Contrat de Conseil,"K-RITH, Durban, South Africa",Education & research
212,Stewart,Cole,ETH Lausanne,EPF,Lausanne,Membre du Conseil d'Administration,"Institut Pasteur Paris, France",Education & research
213,Pierre,Collin Dufresne,ETH Lausanne,EPF,Lausanne,Academic Advisory Board,KEPOS Capital (NYC),Financial industry & insurances
214,Pierre,Collin Dufresne,ETH Lausanne,EPF,Lausanne,Advisory Board,"Lombard Odier, Geneva",Financial industry & insurances
215,Pierre,Collin Dufresne,ETH Lausanne,EPF,Lausanne,Advisory Board,SANCUS Capital (NYC),Financial industry & insurances
216,Pierre,Collin Dufresne,ETH Lausanne,EPF,Lausanne,Expert Witness Consulting,Cornerstone Research (NYC),"Consulting, public relations, legal & trust"
217,Edwin Charles,Constable,Uni Basel,UBA,Basel,Mitglied der Life Science Kommission,HKBB Basel,"Commerce, trade & services"
218,Edwin Charles,Constable,Uni Basel,UBA,Basel,Mitglied des Management Board,Biovalley Basel,"Commerce, trade & services"
219,Edwin Charles,Constable,Uni Basel,UBA,Basel,Mitglied des Management Board,EVA Basel Life Science Start-up Agency,"Consulting, public relations, legal & trust"
220,Edwin Charles,Constable,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,"Universitätsspital Basel, Forschungsstiftung",Pharma & health
221,Edwin Charles,Constable,Uni Basel,UBA,Basel,Mitglied des Verwaltungsrates,Unitectra AG,Education & research
222,Achim,Conzelmann,Uni Bern,UBE,Bern,NA,Foundation of Talents,"Society, Social, Culture & Sports"
223,Achim,Conzelmann,Uni Bern,UBE,Bern,NA,"PH Bern, Schulrat",Education & research
224,Grégoire,Courtine,ETH Lausanne,EPF,Lausanne,Création de Start-up,G-Therapeutics SA,Pharma & health
225,Grégoire,Courtine,ETH Lausanne,EPF,Lausanne,Enseignement de cours Master,"DNF, UNIL, Lausanne",Education & research
226,Gianluca,Crippa,Uni Basel,UBA,Basel,Vizepräsident,Bernoulli-Euler-Gesellschaft Basel,Education & research
227,William,Curtin,ETH Lausanne,EPF,Lausanne,Adjunct Professor (collaborations on US-funded research. Currently 10% is charged to one grant),"School of Engineering, Brown University",Education & research
228,William,Curtin,ETH Lausanne,EPF,Lausanne,"Editor-in-Chief (no contract, modest honorarium for professional activity)","Modelling and Simulation in Materials Sci. and Eng., Inst. of Physics, UK",Education & research
229,William,Curtin,ETH Lausanne,EPF,Lausanne,Scientific Advisory Board (2 days/year + some report writing),"A*star Singapore, Inst. High Performance Computing",Education & research
230,Raffaello,D'Andrea,ETH Zürich,ETH,Zurich,VR-Präsidium,Verity Studios AG,"Industry, construction & agriculture"
231,Robert,Danon,Uni Lausanne,ULA,Lausanne,Mandat,Activités académiques,Education & research
232,James W.,Davis,Uni St. Gallen,USG,Saint Gallen,Mitglied der Parlamentarischen Kommission zur Überprüfung und Sicherung der Parlamentsrechte bei der Mandatierung von Auslandseinsätzen der Bundeswehr,Deutscher Bundestag,"Politics, administration, justice system & security sector"
233,James W.,Davis,Uni St. Gallen,USG,Saint Gallen,Mitglied des Verwaltungsrates,Paradigm Capital Partners,Financial industry & insurances
234,Anthony C.,Davison,ETH Lausanne,EPF,Lausanne,Consultancy on statistical analysis of accidents in French motorway tunnels,"BG Consulting, Lausanne","Consulting, public relations, legal & trust"
235,Anthony C.,Davison,ETH Lausanne,EPF,Lausanne,"Editor, Biometrika (editor of a major statistics journal)","Biometrika Trust, University College London",Media & communication
236,Enrico,De Giorgi,Uni St. Gallen,USG,Saint Gallen,Partner,Behavioural Finance Solutions GmbH,Technology
237,Giovanni,de Micheli,ETH Lausanne,EPF,Lausanne,ALARI / Instructor,"USI, Lugano, CH",Education & research
238,Giovanni,de Micheli,ETH Lausanne,EPF,Lausanne,CfAED Techn. Advisory board,"Dresden, D","Politics, administration, justice system & security sector"
239,Giovanni,de Micheli,ETH Lausanne,EPF,Lausanne,IMEC Techn. Advisory board,"IMEC, Leuven, B",Education & research
240,Michele,De Palma,ETH Lausanne,EPF,Lausanne,Advisory Board Meeting - Sanofi,"Sanofi, Barcelona - 17/11/2014",Pharma & health
241,Michele,De Palma,ETH Lausanne,EPF,Lausanne,Seminar-Roche,"Roche, Basel - 10/01/2014",Pharma & health
242,Dominique,de Quervain,Uni Basel,UBA,Basel,Mitglied des Verwaltungsrates,"GeneGuide AG, Basel",Technology
243,Nico,de Rooij,ETH Lausanne,EPF,Lausanne,Conseil d'administration,"High Tech Factory, Enschede, NL","Industry, construction & agriculture"
244,Nico,de Rooij,ETH Lausanne,EPF,Lausanne,Conseil d'administration,"Silatech SA, Neuchâtel","Commerce, trade & services"
245,Nico,de Rooij,ETH Lausanne,EPF,Lausanne,Conseil d'administration,"SwissScientific SA, Neuchâtel",Financial industry & insurances
246,Nico,de Rooij,ETH Lausanne,EPF,Lausanne,Conseil scientifique,"Seyonic SA, Neuchâtel","Industry, construction & agriculture"
247,Nico,de Rooij,ETH Lausanne,EPF,Lausanne,Conseil scientifique du CSEM SA,"CSEM SA, Neuchâtel",Education & research
248,Nico,de Rooij,ETH Lausanne,EPF,Lausanne,Président du conseil d'administration,"Contrôle officiel suisse des chronomètres (COSC), La Chaux-de-Fonds","Industry, construction & agriculture"
249,Harris,Dellas,Uni Bern,UBE,Bern,NA,Study Center Gerzensee,Education & research
250,Bart,Deplancke,ETH Lausanne,EPF,Lausanne,Board Member,"GeNohm SA, EPFL Innovation Park, Lausanne",Technology
251,Inès,Devanthéry-Lamunière,ETH Lausanne,EPF,Lausanne,Associée,"dl-a, designlab-architecture SA, Genève","Industry, construction & agriculture"
252,Benoît,Deveaud,ETH Lausanne,EPF,Lausanne,Assesseur à la Commission de Conciliation en matière de baux,Préfecture de Lausanne,"Politics, administration, justice system & security sector"
253,Benoît,Deveaud,ETH Lausanne,EPF,Lausanne,Membre du comité de Fondation,"Fondation Adrian et Simone Frutiger, Berne",Pharma & health
254,Pascal,Dey,Uni St. Gallen,USG,Saint Gallen,Dozent,Fachhochschule Nordwestschweiz,Education & research
255,François,Diederich,ETH Zürich,ETH,Zurich,Aufsichtsratsmandat,BASF Societas Europeae (Schweden),Technology
256,Giovanni,Dietler,ETH Lausanne,EPF,Lausanne,Membre de la commission d'evaluation des profs boursiers SNF,"SNF, Berne",Education & research
257,Giovanni,Dietler,ETH Lausanne,EPF,Lausanne,Membre du Conseil Communal,Echandens,"Politics, administration, justice system & security sector"
258,Giovanni,Dietler,ETH Lausanne,EPF,Lausanne,"Membre du Conseil de la Fondation Monte Verità, Ascona, représentant EPFL",EPFL,Education & research
259,Giovanni,Dietler,ETH Lausanne,EPF,Lausanne,Membre du Conseil Scientifique,"Adolphe Merkle Institute, Université de Fribourg",Education & research
260,Dieter,Dietz,ETH Lausanne,EPF,Lausanne,"Architecture, agence d'architecture",dieterdietz.org,"Industry, construction & agriculture"
261,Dieter,Dietz,ETH Lausanne,EPF,Lausanne,"RATP, audit des espaces","RATP, Paris","Energy, environment & mobility"
262,Pierre,Dillenbourg,ETH Lausanne,EPF,Lausanne,Mandat d'études sur la stratégie MOOC des universités Flamandes,"Koninklijke Vlaamse Academie van België voor Wetenschappen en Kusten, Brussel",Education & research
263,Pierre,Dillenbourg,ETH Lausanne,EPF,Lausanne,Membre indépendant du conseil d'administration de l'établissement scolaire privé Haut-Lac (1 séance),"Haut-Lac Ecole internationale bilingue, St-Légier, CH",Education & research
264,Valentin,Djonov,Uni Bern,UBE,Bern,NA,SWISSENDOS Stiftungsrat,Pharma & health
265,Minyue,Dong,Uni Lausanne,ULA,Lausanne,NA,Activités académiques,Education & research
266,Gian-Paulo,Dotto,Uni Lausanne,ULA,Lausanne,NA,Massachusetts General Hospital,Pharma & health
267,Jacques,Dubey,Uni Freiburg,UFR,Fribourg,Rechtsberater,Selbstständig,Not classifiable
268,Denis,Duboule,Uni Genf,UGE,Geneva,Membre,Concile de l'EMBO,Education & research
269,Denis,Duboule,Uni Genf,UGE,Geneva,Membre,Conseil de l'EMBL,Education & research
270,Denis,Duboule,Uni Genf,UGE,Geneva,Membre conseil scientifique,"Fondation Louis Jeantet, Genève",Pharma & health
271,Denis,Duboule,Uni Genf,UGE,Geneva,Membre de comité scientifique,Institut Curie Paris,Education & research
272,Denis,Duboule,Uni Genf,UGE,Geneva,Membre de comité scientifique,Institut génomique Montpellier,Education & research
273,Denis,Duboule,Uni Genf,UGE,Geneva,Membre de comité scientifique,Institute Imagine Paris,Education & research
274,Denis,Duboule,Uni Genf,UGE,Geneva,Membre du comité steering,IGBMC Strasbourg,Education & research
275,Denis,Duboule,Uni Genf,UGE,Geneva,Membre du conseil scientifique,"CBM Severo Ochoa research Centre, Madrid",Education & research
276,Denis,Duboule,Uni Genf,UGE,Geneva,Membre du conseil scientifique,Hubrecht Institute Utrecht,Education & research
277,Denis,Duboule,Uni Genf,UGE,Geneva,Membre du conseil scientifique,"Institut Curie, Paris",Education & research
278,Denis,Duboule,Uni Genf,UGE,Geneva,Membre du conseil scientifique,"Strategic Research Initiative on stem cells, Stockholm",Education & research
279,Denis,Duboule,Uni Genf,UGE,Geneva,Membre du conseil scientifique,"Wallenberg Institute for Regenerative Medicine, Stockholm",Education & research
280,Denis,Duboule,Uni Genf,UGE,Geneva,Président de comité scientifique,Biozentrum Basel,Education & research
281,Denis,Duboule,Uni Genf,UGE,Geneva,Président de panel,Fonds National Suisse,Education & research
282,Denis,Duboule,Uni Genf,UGE,Geneva,Président Division III,"Fonds National Suisse, Berne",Education & research
283,Denis,Duboule,Uni Genf,UGE,Geneva,Président du conseil scientifique,Ecole Normale de Paris (ENS),Education & research
284,Denis,Duboule,Uni Genf,UGE,Geneva,Président fondation,"Fondation Latsis Internationale, Genève",Education & research
285,Denis,Duboule,Uni Genf,UGE,Geneva,Professeur (50%),Université de Genève,Education & research
286,Jean-François,Dufour,Uni Bern,UBE,Bern,NA,Stiftung für Leberkrankheiten,Pharma & health
287,Jean-François,Dufour,Uni Bern,UBE,Bern,NA,Stiftung gegen Leberkrebs,Pharma & health
288,François,Dufresne,Uni Lausanne,ULA,Lausanne,Conseil d'administration,Etablissement Cantonal d'Assurance,"Society, Social, Culture & Sports"
289,André-Gilles,Dumont,ETH Lausanne,EPF,Lausanne,Conseil d'administration,"Infralab SA Romanel, Lausanne","Commerce, trade & services"
290,Jean-Philippe,Dunand,Uni Neuenburg,UNE,Neuchâtel,Conseil externe dans l'étude d'avocats,Athemis,"Consulting, public relations, legal & trust"
291,Thomas,Dyllick,Uni St. Gallen,USG,Saint Gallen,Aufsichtsrat,oekom Research AG,Financial industry & insurances
292,Thomas,Dyllick,Uni St. Gallen,USG,Saint Gallen,Beirat,SQS Software Quality Systems (Schweiz) AG,"Consulting, public relations, legal & trust"
293,Thomas,Dyllick,Uni St. Gallen,USG,Saint Gallen,Berater,BSL Lausanne,Education & research
294,Thomas,Dyllick,Uni St. Gallen,USG,Saint Gallen,Kommanditist,Brenzinger Grundstücksverwaltungs KG,"Commerce, trade & services"
295,Paul Joseph,Dyson,ETH Lausanne,EPF,Lausanne,Editorial board member of several journals (unpaid),Journals,Not classifiable
296,Paul Joseph,Dyson,ETH Lausanne,EPF,Lausanne,Examiner of several PhD Thesis,Several PhD thesis,Not classifiable
297,Paul Joseph,Dyson,ETH Lausanne,EPF,Lausanne,Member of several conferences advisory boards (unpaid),Conferences,Not classifiable
298,Paul Joseph,Dyson,ETH Lausanne,EPF,Lausanne,Member of the board of the Swiss Competence Center in Energy Research,PSI,Education & research
299,Dietmar,Eberle,ETH Zürich,ETH,Zurich,VR-Mandat,Senn BPM AG,Not classifiable
300,Anna,Ebers,Uni St. Gallen,USG,Saint Gallen,Gründerin und Projektleiterin,Gemeinnützliches Projekt für erneuerbare Energien SunRaisers,"Energy, environment & mobility"
301,Anna,Ebers,Uni St. Gallen,USG,Saint Gallen,Mitgründerin,oikos Konstanz,Education & research
302,Matthias,Egger,Uni Bern,UBE,Bern,NA,Krebsforschung Schweiz,Pharma & health
303,Matthias,Egger,Uni Bern,UBE,Bern,NA,SNF Forschungsrat,Education & research
304,Matthias,Egger,Uni Bern,UBE,Bern,NA,"WHO, Geneva",Pharma & health
305,Patricia,Egli,Uni St. Gallen,USG,Saint Gallen,Ersatzrichterin,Verwaltungsgericht Zürich,"Politics, administration, justice system & security sector"
306,Bernhard,Ehrenzeller,Uni St. Gallen,USG,Saint Gallen,Experte im Rahmen der Weiterentwicklung der schweizerischen Hochschul- und Bildungsgesetzgebung wie auch der Hochschulgesetzregelung,Kanton St.Gallen,"Politics, administration, justice system & security sector"
307,Bernhard,Ehrenzeller,Uni St. Gallen,USG,Saint Gallen,Korrespondierendes Mitglied der philosophisch-historischen Klasse im Ausland,Österreichische Akademie der Wissenschaften,Education & research
308,Bernhard,Ehrenzeller,Uni St. Gallen,USG,Saint Gallen,Mitglied des Stiftungsrats,Stiftung für Schweizerische Rechtspflege,"Politics, administration, justice system & security sector"
309,Bernhard,Ehrenzeller,Uni St. Gallen,USG,Saint Gallen,Richter,Staatsgerichtshof des Fürstentums Liechtenstein,"Politics, administration, justice system & security sector"
310,Reiner,Eichenberger,Uni Freiburg,UFR,Fribourg,Mitglied,Eidgenössische Kommunikationskommission,"Commerce, trade & services"
311,Reiner,Eichenberger,Uni Freiburg,UFR,Fribourg,Mitglied Stiftungsrat Ombudsmann,Postfinance,Financial industry & insurances
312,Friedrich,Eisenbrand,ETH Lausanne,EPF,Lausanne,Membre du conseil national de la recherche,"FNS division IV, Berne",Education & research
313,Florian,Elliker,Uni St. Gallen,USG,Saint Gallen,Research Fellow,University of the Free State,Education & research
314,Patrick,Emmenegger,Uni St. Gallen,USG,Saint Gallen,NA,Eidgenössischen Berufsbildungskommission (EBBK),"Politics, administration, justice system & security sector"
315,Patrick,Emmenegger,Uni St. Gallen,USG,Saint Gallen,Präsident,Schweizerische Vereinigung für Politikwissenschaft,Education & research
316,David Lyndon,Emsley,ETH Lausanne,EPF,Lausanne,"Associate Editor, Journal of the American Chemical Society",American Chemical Society,Technology
317,David Lyndon,Emsley,ETH Lausanne,EPF,Lausanne,Invited Professor,"KAUST, Jeddah",Education & research
318,David Lyndon,Emsley,ETH Lausanne,EPF,Lausanne,Professor of Chemistry,Ecole normale supérieure de Lyon,Education & research
319,Christian,Enz,ETH Lausanne,EPF,Lausanne,Scientific Advisory Board: Cooperation CSEM-EPF,"CSEM, Neuchatel",Education & research
320,Astrid,Epiney,Uni Freiburg,UFR,Fribourg,Präsidentin,Schweizer Wissenschafts- und Innovationsrat,Education & research
321,Thomas,Epper,Uni St. Gallen,USG,Saint Gallen,Department of Economics,Universität Zürich,Education & research
322,Paolo,Ermanni,ETH Zürich,ETH,Zurich,VR-Mandat,Acutronic Schweiz AG,"Industry, construction & agriculture"
323,Beatrix,Eugster,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,Raiffeisen Diepoldsau-Schmitter,Financial industry & insurances
324,Rüdiger,Fahlenbrach,ETH Lausanne,EPF,Lausanne,10-hour PhD class,University of Vienna,Education & research
325,Rüdiger,Fahlenbrach,ETH Lausanne,EPF,Lausanne,15-hour MBA class,European School of Management and Technology,Education & research
326,Rüdiger,Fahlenbrach,ETH Lausanne,EPF,Lausanne,2-hour Exec. Education International Wealth Management Retreat,"SFI, Zürich",Education & research
327,Jérôme Jean-Constant,Faist,ETH Zürich,ETH,Zurich,NA,Centre Suisse d’Electronique et de Microtechnique (CSEM),Education & research
328,Jérôme Jean-Constant,Faist,ETH Zürich,ETH,Zurich,VR-Mandat,Alpes Lasers S.A.,"Industry, construction & agriculture"
329,Boi,Faltings,ETH Lausanne,EPF,Lausanne,Scientific Advisor / Consultant,"Fairnez Inc., USA","Consulting, public relations, legal & trust"
330,Boi,Faltings,ETH Lausanne,EPF,Lausanne,Scientific Advisor / Consultant,"Livelyplanet, SAS, Versailles, France",Technology
331,Boi,Faltings,ETH Lausanne,EPF,Lausanne,Scientific Advisor / Consultant,"Prediggo SA, PSE, Ecublens",Technology
332,Roland,Fankhauser,Uni Basel,UBA,Basel,Konsulent,Schweizerischer Anwaltsverband,"Politics, administration, justice system & security sector"
333,Roland,Fankhauser,Uni Basel,UBA,Basel,Mitglied,Advokatenkammer Basel-Stadt,"Politics, administration, justice system & security sector"
334,Roland,Fankhauser,Uni Basel,UBA,Basel,Mitglied,Freiwillige Akademische Gesellschaft (FAG),Education & research
335,Roland,Fankhauser,Uni Basel,UBA,Basel,Mitglied,Liatowitsch & Partner,"Politics, administration, justice system & security sector"
336,Roland,Fankhauser,Uni Basel,UBA,Basel,Mitglied,Zivilprozessrechtslehrervereinigung,"Politics, administration, justice system & security sector"
337,Roland,Fankhauser,Uni Basel,UBA,Basel,Mitglied,Zivilrechtslehrervereinigung,"Politics, administration, justice system & security sector"
338,Roland,Fankhauser,Uni Basel,UBA,Basel,Vorstandmitglied,"Basler Juristenverein, Pro Iure","Commerce, trade & services"
339,Roland,Fankhauser,Uni Basel,UBA,Basel,Vorstandsmitglied,Verein Fachanwältinnen und Fachanwälte SAV Familienrecht,"Politics, administration, justice system & security sector"
340,Roland,Fankhauser,Uni Basel,UBA,Basel,Vorstandsmitglied und seit Januar 2015 Präsident,Centrum für Familienwissenschaften,Education & research
341,Georg,Fantner,ETH Lausanne,EPF,Lausanne,Technical consultant,"GETec KG, Langenlois, Austria","Industry, construction & agriculture"
342,Georg,Fantner,ETH Lausanne,EPF,Lausanne,Technical consultant,"SCL-Sensor. Tech. Fabrication GesmbH, Vienna, Austria","Industry, construction & agriculture"
343,Pierre-André,Farine,Uni Neuenburg,UNE,Neuchâtel,Conseil scientifique,"Fondation Ch.-Ed. Guillaume, La Chaux-de-Fonds",Education & research
344,Pierre-André,Farine,Uni Neuenburg,UNE,Neuchâtel,"Conseiller scientifique, Advisory Board","Ethimedix SA, Nyon",Pharma & health
345,Pierre-André,Farine,Uni Neuenburg,UNE,Neuchâtel,"Conseiller scientifique, membre du comité d'organisation","Association pour le Concours International de Chronométrie, Le Locle","Industry, construction & agriculture"
346,Pierre-André,Farine,Uni Neuenburg,UNE,Neuchâtel,Membre,"SSC (Société Suisse de Chronométrie), Neuchâtel","Industry, construction & agriculture"
347,Pierre-André,Farine,Uni Neuenburg,UNE,Neuchâtel,Membre de l'assemblée générale AG du COSC,"Contrôle officiel suisse des chronomètres (COSC), La Chaux-de-Fonds","Industry, construction & agriculture"
